X	Y	surface	subsurface	Depth
3	18	4.643241852	4.251075323	0.392166529
3.5	18	4.638347563	4.247452742	0.390894821
4	18	4.639689124	4.254817005	0.384872119
4.5	18	4.644020269	4.270188866	0.373831403
5	18	4.653756496	4.292943075	0.360813421
5.5	18	4.667232977	4.321758772	0.345474206
6	18	4.684003791	4.355409755	0.328594036
6.5	18	4.703431527	4.392730939	0.310700588
7	18	4.726579215	4.433912523	0.292666692
7.5	18	4.752046314	4.476218301	0.275828013
8	18	4.780786867	4.521278521	0.259508346
8.5	18	4.809393356	4.56558408	0.243809275
9	18	4.837781891	4.608095204	0.229686687
9.5	18	4.869739437	4.652510664	0.217228774
10	18	4.901779901	4.694991881	0.20678802
10.5	18	4.937185307	4.73896736	0.198217947
11	18	4.973311436	4.781741367	0.191570069
11.5	18	5.010959753	4.82340822	0.187551533
12	18	5.049794627	4.864131896	0.185662731
12.5	18	5.090135688	4.903522199	0.186613489
13	18	5.131362299	4.940437556	0.190924742
13.5	18	5.173408659	4.974447292	0.198961367
14	18	5.21634233	5.005402251	0.21094008
14.5	18	5.25954869	5.033025185	0.226523506
15	18	5.302786611	5.058221976	0.244564635
15.5	18	5.345665958	5.082304069	0.263361888
16	18	5.386973537	5.10636035	0.280613187
16.5	18	5.425055932	5.131177829	0.293878103
17	18	5.458732913	5.157429215	0.301303698
17.5	18	5.488734268	5.185256611	0.303477657
18	18	5.516511266	5.214399415	0.30211185
18.5	18	5.543799301	5.245376347	0.298422954
19	18	5.570285508	5.277044048	0.29324146
19.5	18	5.596384533	5.309797871	0.286586662
20	18	5.622259764	5.343765939	0.278493825
-30	18.5	7.933596242	7.550102951	0.383493291
-29.5	18.5	7.974393946	7.590104834	0.384289112
-29	18.5	8.016676244	7.631507345	0.385168899
-28.5	18.5	8.06046262	7.674313842	0.386148779
-28	18.5	8.105751757	7.718503631	0.387248126
-27.5	18.5	8.164953169	7.776822361	0.388130807
-27	18.5	8.195996442	7.8070406	0.388955842
-26.5	18.5	8.245864379	7.855130379	0.390734
-26	18.5	8.300988892	7.907287425	0.393701467
-25.5	18.5	8.353042994	7.957329325	0.395713669
-25	18.5	8.40325209	8.006235748	0.397016343
-24.5	18.5	8.488699744	8.088422924	0.40027682
-24	18.5	8.616901982	8.213896738	0.403005244
-23.5	18.5	8.749967196	8.343593223	0.406373973
-23	18.5	8.880463871	8.469640944	0.410822927
-22.5	18.5	9.007810556	8.592691569	0.415118988
-22	18.5	9.130791031	8.710853635	0.419937396
-21.5	18.5	9.247202153	8.821940824	0.425261329
-21	18.5	9.357204113	8.925705968	0.431498146
-20.5	18.5	9.458691962	9.020281677	0.438410285
-20	18.5	9.549364445	9.102728997	0.446635448
-19.5	18.5	9.629079104	9.173079767	0.455999337
-19	18.5	9.685162189	9.218775306	0.466386883
-18.5	18.5	9.736455819	9.25937874	0.477077079
-18	18.5	9.77406392	9.290089433	0.483974487
-17.5	18.5	9.790092848	9.311554278	0.47853857
-17	18.5	9.78070437	9.331554334	0.449150036
-16.5	18.5	9.746323726	9.355405918	0.390917808
-16	18.5	9.695079242	9.313733048	0.381346194
-15.5	18.5	9.629873313	9.206047925	0.423825388
-15	18.5	9.545388721	9.098314658	0.447074062
-14.5	18.5	9.443234958	8.993202224	0.450032734
-14	18.5	9.325452776	8.890649721	0.434803055
-13.5	18.5	9.193270334	8.786481694	0.406788641
-13	18.5	9.046782913	8.674510987	0.372271925
-12.5	18.5	8.885615186	8.548806574	0.336808611
-12	18.5	8.710224512	8.401767838	0.308456674
-11.5	18.5	8.52442055	8.206406877	0.318013673
-11	18.5	8.330134704	7.97259905	0.357535654
-10.5	18.5	8.128680489	7.73467524	0.394005249
-10	18.5	7.922233224	7.499073477	0.423159747
-9.5	18.5	7.7128812	7.265461647	0.447419553
-9	18.5	7.503261471	7.035169459	0.468092012
-8.5	18.5	7.292718816	6.808474026	0.48424479
-8	18.5	7.084745139	6.588881481	0.495863658
-7.5	18.5	6.881074301	6.380110049	0.500964253
-7	18.5	6.681349118	6.182840574	0.498508545
-6.5	18.5	6.489606761	6.004070647	0.485536114
-6	18.5	6.326034458	5.837785432	0.488249026
-5.5	18.5	6.184104974	5.688151561	0.495953413
-5	18.5	6.049500665	5.559263791	0.490236874
-4.5	18.5	5.921621093	5.447271198	0.474349896
-4	18.5	5.798780322	5.346582728	0.452197594
-3.5	18.5	5.680024805	5.2526212	0.427403605
-3	18.5	5.565752484	5.162976155	0.402776328
-2.5	18.5	5.460729658	5.078479786	0.382249873
-2	18.5	5.363144024	4.996878534	0.36626549
-1.5	18.5	5.268598188	4.915135791	0.353462397
-1	18.5	5.177523508	4.833106457	0.344417052
-0.5	18.5	5.093067517	4.752669297	0.340398219
0	18.5	5.019824843	4.676422622	0.343402221
0.5	18.5	4.960478028	4.606522712	0.353955316
1	18.5	4.913022035	4.544015564	0.369006471
1.5	18.5	4.873864276	4.489051138	0.384813138
2	18.5	4.843679934	4.44452148	0.399158454
2.5	18.5	4.821390479	4.411712298	0.409678181
3	18.5	4.809058161	4.3948207	0.414237462
3.5	18.5	4.800404949	4.386630309	0.41377464
4	18.5	4.79783011	4.389915132	0.407914978
4.5	18.5	4.798974269	4.402482753	0.396491516
5	18.5	4.80564469	4.423451822	0.382192868
5.5	18.5	4.81671905	4.451720364	0.364998687
6	18.5	4.830705898	4.484386572	0.346319325
6.5	18.5	4.847529438	4.520925897	0.326603541
7	18.5	4.868084963	4.561302436	0.306782527
7.5	18.5	4.890501318	4.602472891	0.288028427
8	18.5	4.915562825	4.645235158	0.270327667
8.5	18.5	4.942264337	4.688873084	0.253391253
9	18.5	4.968873175	4.730663633	0.238209542
9.5	18.5	4.999083544	4.7742536	0.224829944
10	18.5	5.02986361	4.816439419	0.213424191
10.5	18.5	5.063322031	4.85941567	0.203906362
11	18.5	5.097832579	4.901193966	0.196638613
11.5	18.5	5.134104704	4.942045185	0.192059518
12	18.5	5.171565038	4.981726653	0.189838385
12.5	18.5	5.210738454	5.020045695	0.190692759
13	18.5	5.250579171	5.055190813	0.195388358
13.5	18.5	5.29116499	5.087445779	0.203719211
14	18.5	5.332701404	5.117102551	0.215598853
14.5	18.5	5.374524839	5.144061833	0.230463006
15	18.5	5.416349262	5.169168373	0.247180889
15.5	18.5	5.457417706	5.193509411	0.263908295
16	18.5	5.496863684	5.217890232	0.278973452
16.5	18.5	5.533569746	5.243009409	0.290560337
17	18.5	5.567064952	5.269406186	0.297658767
17.5	18.5	5.597677887	5.297318881	0.300359006
18	18.5	5.625955553	5.326498093	0.29945746
18.5	18.5	5.652750059	5.356778789	0.29597127
19	18.5	5.679025437	5.388690548	0.290334889
19.5	18.5	5.704716724	5.421727792	0.282988932
20	18.5	5.730127971	5.456043928	0.274084043
-30	19	8.069257429	7.682636115	0.386621314
-29.5	19	8.109968447	7.722803924	0.387164523
-29	19	8.152021238	7.764236705	0.387784534
-28.5	19	8.195428185	7.806928942	0.388499243
-28	19	8.238370403	7.847986624	0.39038378
-27.5	19	8.28471519	7.8935119	0.39120329
-27	19	8.318231717	7.926683336	0.391548381
-26.5	19	8.369450331	7.976619005	0.392831326
-26	19	8.424502533	8.030070048	0.394432485
-25.5	19	8.47820159	8.08194964	0.39625195
-25	19	8.534503598	8.136926754	0.397576844
-24.5	19	8.614682529	8.214001791	0.400680738
-24	19	8.738849656	8.335234115	0.403615541
-23.5	19	8.868372485	8.461490881	0.406881604
-23	19	8.997101471	8.586901077	0.410200394
-22.5	19	9.122757604	8.70864798	0.414109624
-22	19	9.245006726	8.826604547	0.418402178
-21.5	19	9.361265212	8.938127253	0.423137959
-21	19	9.48080208	9.052964009	0.42783807
-20.5	19	9.583589582	9.149675206	0.433914375
-20	19	9.677185269	9.235899944	0.441285326
-19.5	19	9.76145382	9.309046288	0.452407532
-19	19	9.821374187	9.355735052	0.465639135
-18.5	19	9.87995796	9.396145892	0.483812068
-18	19	9.927404405	9.422912289	0.504492116
-17.5	19	9.954659203	9.437042235	0.517616968
-17	19	9.958674879	9.456197045	0.502477834
-16.5	19	9.933228675	9.484448026	0.448780649
-16	19	9.887995868	9.466413681	0.421582187
-15.5	19	9.828069597	9.39205089	0.436018707
-15	19	9.750737935	9.305964028	0.444773908
-14.5	19	9.656347915	9.215263576	0.441084339
-14	19	9.546049537	9.121384312	0.424665225
-13.5	19	9.420503431	9.022317853	0.398185578
-13	19	9.279883741	8.913392537	0.366491204
-12.5	19	9.121867383	8.783577604	0.338289779
-12	19	8.945578348	8.620794727	0.324783621
-11.5	19	8.756936303	8.422996764	0.33393954
-11	19	8.559568116	8.198771309	0.360796807
-10.5	19	8.356821882	7.965465519	0.391356363
-10	19	8.148924896	7.728698715	0.420226181
-9.5	19	7.939008387	7.493718226	0.445290162
-9	19	7.728135939	7.262505351	0.465630588
-8.5	19	7.517641711	7.036070015	0.481571695
-8	19	7.309361518	6.817467271	0.491894247
-7.5	19	7.106192583	6.611385836	0.494806747
-7	19	6.909500153	6.421258705	0.488241448
-6.5	19	6.722175447	6.246441135	0.475734312
-6	19	6.556401833	6.087613621	0.468788212
-5.5	19	6.408810514	5.943747308	0.465063206
-5	19	6.270684102	5.816023031	0.454661071
-4.5	19	6.139206417	5.700835422	0.438370995
-4	19	6.012878197	5.593600853	0.419277344
-3.5	19	5.891156659	5.49135696	0.399799699
-3	19	5.775096465	5.393755641	0.381340823
-2.5	19	5.665912078	5.300475234	0.365436844
-2	19	5.563379672	5.210585869	0.352793803
-1.5	19	5.466020652	5.122043377	0.343977275
-1	19	5.37385926	5.034434318	0.339424942
-0.5	19	5.289265812	4.948585685	0.340680127
0	19	5.214737126	4.865562953	0.349174173
0.5	19	5.151348451	4.787742223	0.363606228
1	19	5.097847411	4.715204913	0.382642498
1.5	19	5.054759883	4.652057997	0.402701887
2	19	5.019012685	4.598395524	0.420617161
2.5	19	4.992086426	4.558052752	0.434033674
3	19	4.975467071	4.534921299	0.440545772
3.5	19	4.962995812	4.522516301	0.440479511
4	19	4.956894311	4.523004671	0.433889641
4.5	19	4.955118611	4.534269167	0.420849445
5	19	4.958685184	4.554108467	0.404576717
5.5	19	4.966301512	4.580886641	0.385414871
6	19	4.977479302	4.613007496	0.364471806
6.5	19	4.991587962	4.649032384	0.342555578
7	19	5.009415162	4.688776459	0.320638702
7.5	19	5.029775528	4.730195122	0.299580406
8	19	5.052925312	4.772377351	0.280547961
8.5	19	5.07707304	4.814748306	0.262324734
9	19	5.101605067	4.855482082	0.246122985
9.5	19	5.129713024	4.897849163	0.231863861
10	19	5.158368073	4.938692894	0.219675179
10.5	19	5.190493847	4.981085476	0.209408371
11	19	5.22359397	5.022195345	0.201398625
11.5	19	5.257536249	5.061641449	0.1958948
12	19	5.293306515	5.100065911	0.193240604
12.5	19	5.330857486	5.137177232	0.193680254
13	19	5.36916094	5.170856109	0.198304831
13.5	19	5.408226552	5.201441455	0.206785097
14	19	5.448366985	5.22958482	0.218782165
14.5	19	5.488896593	5.255313013	0.23358358
15	19	5.529339441	5.279657376	0.249682065
15.5	19	5.569024776	5.303666096	0.26535868
16	19	5.60720574	5.328047577	0.279158163
16.5	19	5.642935527	5.353331141	0.289604387
17	19	5.676042137	5.379979304	0.296062833
17.5	19	5.706688447	5.408157579	0.298530868
18	19	5.734903652	5.437312966	0.297590686
18.5	19	5.761857888	5.468139101	0.293718788
19	19	5.787628705	5.499990268	0.287638438
19.5	19	5.812808186	5.533061158	0.279747028
20	19	5.837632514	5.567320943	0.270311571
-30	19.5	8.203722	7.815960227	0.387761774
-29.5	19.5	8.244861546	7.85666858	0.388192966
-29	19.5	8.287268058	7.898561822	0.388706236
-28.5	19.5	8.330982791	7.941662817	0.389319974
-28	19.5	8.376054471	7.985998937	0.390055534
-27.5	19.5	8.422551218	8.031613957	0.390937261
-27	19.5	8.456776759	8.06541219	0.391364569
-26.5	19.5	8.508854589	8.116152016	0.392702573
-26	19.5	8.565225372	8.171404135	0.393821237
-25.5	19.5	8.623236101	8.226875999	0.396360102
-25	19.5	8.690908726	8.293446963	0.397461763
-24.5	19.5	8.778372337	8.377969408	0.400402929
-24	19.5	8.887089786	8.483501373	0.403588413
-23.5	19.5	9.007728969	8.600825273	0.406903695
-23	19.5	9.131585405	8.721666004	0.409919402
-22.5	19.5	9.254691442	8.841013204	0.413678238
-22	19.5	9.37575497	8.958162627	0.417592343
-21.5	19.5	9.491997904	9.070342954	0.42165495
-21	19.5	9.60400086	9.177893395	0.426107465
-20.5	19.5	9.716586523	9.28639797	0.430188552
-20	19.5	9.811817662	9.375648294	0.436169368
-19.5	19.5	9.896591392	9.451527649	0.445063743
-19	19.5	9.962277814	9.502130905	0.460146909
-18.5	19.5	10.02812452	9.54264507	0.485479451
-18	19.5	10.08646949	9.56188583	0.524583662
-17.5	19.5	10.12977536	9.55740791	0.572367447
-17	19.5	10.15111914	9.552008065	0.599111077
-16.5	19.5	10.13240727	9.582211021	0.550196247
-16	19.5	10.09040832	9.591026982	0.499381338
-15.5	19.5	10.03396936	9.55840661	0.475562751
-15	19.5	9.961861943	9.499110643	0.4627513
-14.5	19.5	9.873818611	9.425082678	0.448735933
-14	19.5	9.769877728	9.341064725	0.428813003
-13.5	19.5	9.650400619	9.248269854	0.402130766
-13	19.5	9.516376129	9.145452456	0.370923673
-12.5	19.5	9.363802966	9.018881281	0.344921684
-12	19.5	9.183610239	8.841784181	0.341826058
-11.5	19.5	8.990817789	8.637696792	0.353120997
-11	19.5	8.791531789	8.417495511	0.374036278
-10.5	19.5	8.587709097	8.188565768	0.399143329
-10	19.5	8.379340844	7.954357451	0.424983393
-9.5	19.5	8.169100047	7.720142136	0.448957912
-9	19.5	7.957731447	7.488459985	0.469271462
-8.5	19.5	7.746755143	7.261377593	0.48537755
-8	19.5	7.538341675	7.042656077	0.495685597
-7.5	19.5	7.335987452	6.837848398	0.498139055
-7	19.5	7.141093379	6.650036013	0.491057365
-6.5	19.5	6.959068841	6.481205811	0.47786303
-6	19.5	6.792352849	6.329330021	0.463022828
-5.5	19.5	6.639820117	6.192513565	0.447306553
-5	19.5	6.497666397	6.069094514	0.428571884
-4.5	19.5	6.362790027	5.954947307	0.40784272
-4	19.5	6.233114532	5.843441699	0.389672833
-3.5	19.5	6.108315049	5.733652809	0.37466224
-3	19.5	5.989152397	5.628079676	0.361072721
-2.5	19.5	5.876270387	5.527224215	0.349046172
-2	19.5	5.769477938	5.430149553	0.339328385
-1.5	19.5	5.668817058	5.335237122	0.333579936
-1	19.5	5.574484585	5.241738467	0.332746118
-0.5	19.5	5.487797829	5.149646507	0.338151322
0	19.5	5.410587967	5.05905063	0.351537337
0.5	19.5	5.343104857	4.971806232	0.371298624
1	19.5	5.284861277	4.888717325	0.396143952
1.5	19.5	5.23605457	4.813676393	0.422378177
2	19.5	5.196055929	4.750549216	0.445506712
2.5	19.5	5.164627337	4.701831604	0.462795734
3	19.5	5.143875226	4.672733655	0.471141571
3.5	19.5	5.127874413	4.656988362	0.470886051
4	19.5	5.118592676	4.655924055	0.462668621
4.5	19.5	5.113904038	4.666549173	0.447354865
5	19.5	5.114528316	4.686174046	0.42835427
5.5	19.5	5.119226442	4.712817765	0.406408677
6	19.5	5.127508538	4.744753441	0.382755097
6.5	19.5	5.1388049	4.78050491	0.358299989
7	19.5	5.153785208	4.819732206	0.334053001
7.5	19.5	5.171373766	4.860402643	0.310971123
8	19.5	5.191814259	4.901553334	0.290260924
8.5	19.5	5.213512634	4.94267876	0.270833874
9	19.5	5.23591292	4.982203838	0.253709082
9.5	19.5	5.261756153	5.023089583	0.23866657
10	19.5	5.288556266	5.062795834	0.225760433
10.5	19.5	5.31829933	5.103672089	0.214627242
11	19.5	5.349303462	5.143578524	0.205724938
11.5	19.5	5.381203572	5.181935176	0.199268396
12	19.5	5.415026168	5.219366854	0.195659314
12.5	19.5	5.4506191	5.25539377	0.19522533
13	19.5	5.487207586	5.287639657	0.19956793
13.5	19.5	5.524995372	5.31673215	0.208263222
14	19.5	5.563572798	5.342701719	0.22087108
14.5	19.5	5.602962688	5.36658667	0.236376018
15	19.5	5.642385888	5.389541203	0.252844684
15.5	19.5	5.681026384	5.412654419	0.268371965
16	19.5	5.718289343	5.436733988	0.281555356
16.5	19.5	5.753264088	5.462108765	0.291155323
17	19.5	5.785858708	5.489090194	0.296768514
17.5	19.5	5.816029757	5.5174046	0.298625157
18	19.5	5.844018556	5.547172227	0.296846329
18.5	19.5	5.870554731	5.578237356	0.292317374
19	19.5	5.895816176	5.610174399	0.285641777
19.5	19.5	5.92043584	5.643181413	0.277254427
20	19.5	5.944719092	5.677247983	0.26747111
-30	20	8.301923586	7.922486178	0.379437408
-29.5	20	8.346623747	7.96617527	0.380448477
-29	20	8.392700108	8.01112365	0.381576458
-28.5	20	8.440236411	8.057398675	0.382837737
-28	20	8.489352323	8.105101898	0.384250425
-27.5	20	8.54023256	8.15439856	0.385834
-27	20	8.579921778	8.193154733	0.386767045
-26.5	20	8.637598663	8.248702009	0.388896655
-26	20	8.700295335	8.30918356	0.391111775
-25.5	20	8.767661574	8.373878945	0.393782629
-25	20	8.844369755	8.449010406	0.39535935
-24.5	20	8.935844025	8.536893779	0.398950246
-24	20	9.038707952	8.636126573	0.402581379
-23.5	20	9.152004794	8.745728515	0.406276279
-23	20	9.271913952	8.861929144	0.409984809
-22.5	20	9.39181319	8.978142711	0.413670479
-22	20	9.511119683	9.09371231	0.417407373
-21.5	20	9.627570164	9.206457501	0.421112663
-21	20	9.739951225	9.315254141	0.424697085
-20.5	20	9.84586835	9.417766216	0.428102134
-20	20	9.944644471	9.513679837	0.430964633
-19.5	20	10.0385235	9.602856614	0.435666882
-19	20	10.10696286	9.660286685	0.446676178
-18.5	20	10.17810879	9.705708645	0.47240014
-18	20	10.24577391	9.721868737	0.523905172
-17.5	20	10.30302862	9.704759886	0.598268735
-17	20	10.34249912	9.67145312	0.671045999
-16.5	20	10.32730384	9.715663041	0.611640796
-16	20	10.29162426	9.739337382	0.552286876
-15.5	20	10.2412743	9.72793206	0.513342241
-15	20	10.17579158	9.688625195	0.487166381
-14.5	20	10.0938835	9.627982916	0.465900579
-14	20	9.995201924	9.551081528	0.444120396
-13.5	20	9.879522021	9.461026886	0.418495136
-13	20	9.747918378	9.35872851	0.389189868
-12.5	20	9.597975857	9.233650788	0.364325069
-12	20	9.415843531	9.050625437	0.365218094
-11.5	20	9.222386246	8.846578679	0.375807567
-11	20	9.022777866	8.63069417	0.392083696
-10.5	20	8.818218894	8.405645802	0.412573092
-10	20	8.60985209	8.175291533	0.434560557
-9.5	20	8.39944655	7.942736933	0.456709617
-9	20	8.188213263	7.711097968	0.477115295
-8.5	20	7.977236142	7.483132827	0.494103315
-8	20	7.769314939	7.26319867	0.506116269
-7.5	20	7.567351927	7.057632822	0.509719105
-7	20	7.37518901	6.873027851	0.50216116
-6.5	20	7.195316242	6.710211923	0.485104319
-6	20	7.028404948	6.565710042	0.462694905
-5.5	20	6.873253056	6.435633229	0.437619827
-5	20	6.727957432	6.317623898	0.410333534
-4.5	20	6.590782445	6.209036707	0.381745738
-4	20	6.457646724	6.093359889	0.364286835
-3.5	20	6.329074305	5.975139416	0.353934889
-3	20	6.206628729	5.862973843	0.343654886
-2.5	20	6.090289446	5.756142286	0.33414716
-2	20	5.980194247	5.653608992	0.326585254
-1.5	20	5.876022313	5.553423783	0.32259853
-1	20	5.778299401	5.45451782	0.323781582
-0.5	20	5.688268717	5.356029608	0.332239109
0	20	5.607218054	5.257219763	0.349998291
0.5	20	5.535574039	5.159544689	0.37602935
1	20	5.473109913	5.064290252	0.408819661
1.5	20	5.41975656	4.976330181	0.443426379
2	20	5.374803145	4.900246748	0.474556397
2.5	20	5.339240056	4.842818786	0.49642127
3	20	5.312454692	4.805693123	0.506761569
3.5	20	5.293119707	4.78782915	0.505290558
4	20	5.280434795	4.786369216	0.494065579
4.5	20	5.273979484	4.798649774	0.47532971
5	20	5.271698656	4.818879441	0.452819215
5.5	20	5.273430073	4.845854839	0.427575234
6	20	5.278714633	4.877855945	0.400858687
6.5	20	5.287069919	4.913487737	0.373582182
7	20	5.299067658	4.952260687	0.346806971
7.5	20	5.313743131	4.992276207	0.321466924
8	20	5.331313904	5.032173484	0.29914042
8.5	20	5.35036008	5.071741227	0.278618853
9	20	5.370531756	5.109706535	0.26082522
9.5	20	5.394269984	5.149045476	0.245224508
10	20	5.418571365	5.186914027	0.231657339
10.5	20	5.445472687	5.225475979	0.219996708
11	20	5.474642824	5.264729205	0.209913619
11.5	20	5.50483554	5.302721203	0.202114337
12	20	5.536348075	5.339303279	0.197044795
12.5	20	5.569910727	5.374429894	0.195480833
13	20	5.604476984	5.405476779	0.199000205
13.5	20	5.640584268	5.432577361	0.208006906
14	20	5.678265558	5.456123783	0.222141775
14.5	20	5.716750558	5.477295871	0.239454688
15	20	5.755421353	5.498079538	0.257341815
15.5	20	5.793433859	5.519887969	0.27354589
16	20	5.830109351	5.543536155	0.286573196
16.5	20	5.864774601	5.5693809	0.295393701
17	20	5.896673999	5.59672529	0.299948709
17.5	20	5.926208728	5.625673765	0.300534963
18	20	5.95347764	5.655943789	0.297533852
18.5	20	5.979257795	5.687312253	0.291945542
19	20	6.003767826	5.719283585	0.284484241
19.5	20	6.027669949	5.752081934	0.275588015
20	20	6.051436689	5.785735341	0.265701348
-30	20.5	8.440258016	8.061847475	0.378410541
-29.5	20.5	8.485560117	8.106114152	0.379445965
-29	20.5	8.532271179	8.151666636	0.380604544
-28.5	20.5	8.580531138	8.19862849	0.381902648
-28	20.5	8.630543937	8.247185794	0.383358143
-27.5	20.5	8.682616827	8.297626853	0.384989974
-27	20.5	8.724005374	8.338026842	0.385978532
-26.5	20.5	8.783854806	8.395704767	0.388150039
-26	20.5	8.849607635	8.459195761	0.390411874
-25.5	20.5	8.920594739	8.527455583	0.393139156
-25	20.5	9.000378296	8.605804741	0.394573555
-24.5	20.5	9.092670368	8.694430667	0.3982397
-24	20.5	9.192030592	8.789959063	0.402071529
-23.5	20.5	9.300306072	8.894233486	0.406072586
-23	20.5	9.415981082	9.006031951	0.409949131
-22.5	20.5	9.532866437	9.11910024	0.413766197
-22	20.5	9.650480068	9.232903611	0.417576457
-21.5	20.5	9.765907682	9.344681845	0.421225837
-21	20.5	9.879092767	9.454888692	0.424204075
-20.5	20.5	9.987070519	9.560380527	0.426689991
-20	20.5	10.08820682	9.660030054	0.428176765
